Submission Date,Creator,Platform,Campaign,Status,Views,Amount Paid,Submission URL
"Nov 5, 2025, 08:59 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,6627,$3.31,https://www.instagram.com/reel/DQsvGG_k6y6/?igsh=MW9oY3ZnZWhlZ2hjeA==
"Nov 5, 2025, 08:57 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,96877,$48.44,https://www.instagram.com/reel/DQsvE-qAdNX/?igsh=dnd3OWRsemMwOHBn
"Nov 5, 2025, 08:45 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,153879,$76.94,https://www.instagram.com/reel/DQst1BGgQRk/?igsh=ZGYzMnQ2cTE4eXdr
"Nov 5, 2025, 08:39 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,210791,$105.40,https://www.instagram.com/reel/DQstCv3EwqQ/?igsh=NTJ1ZzZxYjFucXZs
"Nov 5, 2025, 08:29 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,145421,$72.71,https://www.instagram.com/reel/DQsr0WrkmsH/?igsh=MTZ6bHEzeWF3MzVjcQ==
"Nov 5, 2025, 08:27 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,278932,$139.47,https://www.instagram.com/reel/DQsrtUYEc3R/?igsh=MTNyaTlneTUwODA4aQ==
"Nov 5, 2025, 08:15 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,39694,$19.85,https://www.instagram.com/reel/DQsqWYKk_5k/?igsh=MXJ0eXZ1b28wMjZneA==
"Nov 5, 2025, 08:10 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,40672,$20.34,https://www.instagram.com/reel/DQspciDEjf_/?igsh=cXB5b2kzeWw0ZWl4
"Nov 5, 2025, 08:08 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,20883,$10.44,https://www.instagram.com/reel/DQspMegE_zS/?igsh=bXVwbm10ajJxeDlq
"Nov 5, 2025, 08:01 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,15560,$7.78,https://www.instagram.com/reel/DQsovS_EqZu/?igsh=MTY0c3hoaTdyaWh6OA==
"Nov 5, 2025, 07:54 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,115161,$57.58,https://www.instagram.com/reel/DQsn4wOk1EJ/?igsh=Z2F0a2J6bGd5ajRz
"Nov 5, 2025, 07:49 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,103347,$51.67,https://www.instagram.com/reel/DQsnVzoETD-/?igsh=czVsbHl2NDhsdHhm
"Nov 5, 2025, 07:46 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,79464,$39.73,https://www.instagram.com/reel/DQsnBbiknaE/?igsh=bG05MnBpdGxib2E3
"Nov 5, 2025, 07:36 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,21521,$10.76,https://www.instagram.com/reel/DQsl79wEw2G/?igsh=MTQ3ODhyOG11cmR6aQ==
"Nov 5, 2025, 07:32 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,126342,$63.17,https://www.instagram.com/reel/DQslTzqEsB4/?igsh=MWtzN3hkd2I5eTZzbQ==
"Nov 5, 2025, 07:31 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,21329,$10.66,https://www.instagram.com/reel/DQslUnOD_wg/?igsh=dGYyanNncGVnODNh
"Nov 5, 2025, 07:25 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,39360,$19.68,https://www.instagram.com/reel/DQskmG4kqxr/?igsh=M2FhZW52amd5dDJv
"Nov 5, 2025, 07:25 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,17856,$8.93,https://www.instagram.com/reel/DQsknJUktKv/?igsh=MXM0bTZlYjZmaHlnZA==
"Nov 5, 2025, 07:20 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,164303,$82.15,https://www.instagram.com/reel/DQsj_h0kkZ-/?igsh=MTF3MGt6eHJ4MjFyaA==
"Nov 5, 2025, 07:20 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,2211,$0.00,https://www.instagram.com/reel/DQskE8RE10l/?igsh=MTlwbjlndzBzODk3Mg==
"Nov 5, 2025, 07:12 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,28802,$14.40,https://www.instagram.com/reel/DQsi8fwAdRI/?igsh=NGlqNzExYmF4eXhx
"Nov 5, 2025, 07:05 PM",Meme Daddy,Instagram,BetOnline/Wild Casino Watermark,Approved,41204,$20.60,https://www.instagram.com/reel/DQsiMHkiOQM/?igsh=MXY2dGVyeTczc3A5MA==
"Nov 5, 2025, 06:59 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,393410,$196.71,https://www.instagram.com/reel/DQshDBbEdyK/?igsh=MTkzOG11ZG96NHAycw==
"Nov 5, 2025, 06:59 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,52294,$26.15,https://www.instagram.com/reel/DQshjrNk0Ua/?igsh=ZndsNXF6dXJycjZl
"Nov 5, 2025, 06:56 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,87803,$43.90,https://www.instagram.com/reel/DQshOVME773/?igsh=MTIxOHRnZDk3bHd2cw==
"Nov 5, 2025, 06:47 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,86591,$43.30,https://www.instagram.com/reel/DQsgRlaknZB/?igsh=MW1yMzN5MmVmZnRxZA==
"Nov 5, 2025, 06:38 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,43725,$21.86,https://www.instagram.com/reel/DQsfNtFEnfM/?igsh=MjVxc3lxdjgyY2pv
"Nov 5, 2025, 06:33 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,82255,$41.13,https://www.instagram.com/reel/DQseY5UEn1q/?igsh=MWhvYjZ5Mm9zMm4wZQ==
"Nov 5, 2025, 06:31 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,56456,$28.23,https://www.instagram.com/reel/DQsecUREiwW/?igsh=MXBsYmdsMTBvODdqbg==
"Nov 5, 2025, 06:31 PM",Meme Daddy,Instagram,BetOnline/Wild Casino Watermark,Approved,116057,$58.03,https://www.instagram.com/reel/DQseVOrk6Vw/?igsh=MW5hMnZsMmxmbGdqYg==
"Nov 5, 2025, 06:23 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,26366,$13.18,https://www.instagram.com/reel/DQsdiVpE4BY/?igsh=MXhlMTM1Y3NqYWh6eQ==
"Nov 5, 2025, 06:17 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,101055,$50.53,https://www.instagram.com/reel/DQscr7DEiLw/?igsh=MWo3a2hwYmIzcHl1bA==
"Nov 5, 2025, 06:14 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,36264,$18.13,https://www.instagram.com/reel/DQsca5ME1VC/?igsh=NG0xdXpmM2p5cGZi
"Nov 5, 2025, 06:06 PM",Nathan,Tiktok,BetOnline/Wild Casino Watermark,Approved,224794,$112.40,https://vt.tiktok.com/ZSyPogdqw/
"Nov 5, 2025, 06:03 PM",instagrammer,Instagram,BetOnline/Wild Casino Watermark,Approved,32010,$16.01,https://www.instagram.com/reel/DQsbP1BDLe4/?igsh=NjhwaHAyM3JlN2s5
"Nov 5, 2025, 05:54 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,106459,$53.23,https://www.instagram.com/reel/DQsaJD-k2tk/?igsh=MTF2eWRhZnhraWkwOA==
"Nov 5, 2025, 05:51 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,92254,$46.13,https://www.instagram.com/reel/DQsZwiwEoky/?igsh=a3Vmb293bTQ3eGc1
"Nov 5, 2025, 05:43 PM",Meme Daddy,Instagram,BetOnline/Wild Casino Watermark,Approved,137941,$68.97,https://www.instagram.com/reel/DQsYo-XkyvX/?igsh=MTdrZXc2cW14a2cxaw==
"Nov 5, 2025, 05:42 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,79397,$39.70,https://www.instagram.com/reel/DQsYzH3k8WE/?igsh=MThvMXRtbWhkOW9ucA==
"Nov 5, 2025, 05:28 PM",Nathan,Instagram,BetOnline/Wild Casino Watermark,Approved,161724,$80.86,https://www.instagram.com/reel/DQsXXM6CCCQ/?igsh=dG1nbzhjYndtemp4
"Nov 5, 2025, 05:23 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,163666,$81.83,https://www.instagram.com/reel/DQsWg6QkTDj/?igsh=MTYwYXh2dXZ0czRrYQ==
"Nov 5, 2025, 05:12 PM",Nathan,Tiktok,BetOnline/Wild Casino Watermark,Approved,41306,$20.65,https://vt.tiktok.com/ZSyPTmpoU/
"Nov 5, 2025, 05:08 PM",Nathan,Instagram,BetOnline/Wild Casino Watermark,Approved,98386,$49.19,https://www.instagram.com/reel/DQsVD85iIW3/?igsh=MTB0eWcydzF2YzZoMA==
"Nov 5, 2025, 05:03 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,277116,$138.56,https://www.instagram.com/reel/DQsUTT1k15n/?igsh=MWQ0aW56Yms0ZHlwbQ==
"Nov 5, 2025, 04:55 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,130902,$65.45,https://www.instagram.com/reel/DQsTPbXkpTn/?igsh=MXc0b3RqOWl5ZGIx
"Nov 5, 2025, 04:47 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,122488,$61.24,https://www.instagram.com/reel/DQsSZPaElX_/?igsh=MWR3b2g2cWlicTloOQ==
"Nov 5, 2025, 04:37 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,151010,$75.51,https://www.instagram.com/reel/DQsRV2eEqhe/?igsh=eWZrcnAxZGV0MzYy
"Nov 5, 2025, 04:36 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,115267,$57.63,https://www.instagram.com/reel/DQsRCMTk0i_/?igsh=dXYweHRpNXRyaHk4
"Nov 5, 2025, 04:33 PM",Tolga Bal,Instagram,BetOnline/Wild Casino Watermark,Approved,151404,$75.70,https://www.instagram.com/reel/DQsRAfJCPQr/?igsh=bXVzOXhscTYyMzJ4
"Nov 5, 2025, 03:48 PM",Frankie,Instagram,BetOnline/Wild Casino Watermark,Approved,520511,$260.26,https://www.instagram.com/reel/DQsLsZxDRUH/?igsh=MWJnZnI0ZXViMWlrag==
"Nov 5, 2025, 03:27 PM",Mrigank Dwivedi,Instagram,BetOnline/Wild Casino Watermark,Approved,214215,$107.11,https://www.instagram.com/reel/DQsJdGukw8t/?igsh=ZTgyaGJia2lwbDQ5
"Nov 5, 2025, 03:27 PM",Mrigank Dwivedi,Instagram,BetOnline/Wild Casino Watermark,Approved,50739,$25.37,https://www.instagram.com/reel/DQsJbNMk4WI/?igsh=eTdteGpsMWE4M2pu
"Nov 5, 2025, 03:08 PM",Rich 💲,Instagram,BetOnline/Wild Casino Watermark,Approved,586827,$293.41,https://www.instagram.com/reel/DQsHPUXEfGo/?igsh=MmI2bmp2bHVobTJ0
"Nov 5, 2025, 02:55 PM",elo,Instagram,BetOnline/Wild Casino Watermark,Approved,134126,$67.06,https://www.instagram.com/reel/DQrbdoSDuYV/?igsh=MXgyejhicnEzNXdodg==
"Nov 5, 2025, 02:52 PM",KGC Team,Instagram,BetOnline/Wild Casino Watermark,Approved,303244,$151.62,https://www.instagram.com/reel/DQsFVdXEXmx/?igsh=ZG9qdzRkazR0OXd1
"Nov 5, 2025, 02:10 PM",Jason,Instagram,BetOnline/Wild Casino Watermark,Approved,662715,$300.00,https://www.instagram.com/reel/DQr8gemiera/?igsh=aXhiZmQ0dTN3bzFu
"Nov 5, 2025, 01:50 PM",Frankie,Instagram,BetOnline/Wild Casino Watermark,Approved,526883,$263.44,https://www.instagram.com/reel/DQr-I1jDZV2/?igsh=cDQyZHB6cWU5ODdk
"Nov 5, 2025, 01:37 PM",Logan | Gameday Media,Instagram,BetOnline/Wild Casino Watermark,Approved,33477,$16.74,https://www.instagram.com/reel/DQr80Nrkh7F/?igsh=cGcyeHd2dHRhOTVo
"Nov 5, 2025, 01:29 PM",YaboyMike,Instagram,BetOnline/Wild Casino Watermark,Approved,1035646,$300.00,https://www.instagram.com/reel/DQruxo8EQ6i/?igsh=NXptc3gxMzNobnRp
"Nov 5, 2025, 12:58 PM",Logan | Gameday Media,Instagram,BetOnline/Wild Casino Watermark,Approved,17389,$8.69,https://www.instagram.com/reel/DQrxYtrAd4u/?igsh=bXY2cnp6YXNvNXpw
"Nov 5, 2025, 12:58 PM",Logan | Gameday Media,Instagram,BetOnline/Wild Casino Watermark,Approved,61974,$30.99,https://www.instagram.com/reel/DQr4Y8PkuEe/?igsh=cnpnajEyemduYXU1
"Nov 5, 2025, 12:53 PM",KGC Team,Instagram,BetOnline/Wild Casino Watermark,Approved,148850,$74.43,https://www.instagram.com/reel/DQr3yh5kdZk/?igsh=MWYwd254NHRpczFzMA==
"Nov 5, 2025, 12:16 PM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,395901,$197.95,https://www.instagram.com/reel/DQrzNc6kU6w/
"Nov 5, 2025, 12:15 PM",Frankie,Instagram,BetOnline/Wild Casino Watermark,Approved,389073,$194.54,https://www.instagram.com/reel/DQrzdxMjSeo/?igsh=bXpjb3Yzb2xrOTUy
"Nov 5, 2025, 12:10 PM",Meme Daddy,Instagram,BetOnline/Wild Casino Watermark,Approved,102371,$51.19,https://www.instagram.com/reel/DQrySm2k6zA/?igsh=MWJoMGk5Njd0OTVzZA==
"Nov 5, 2025, 12:04 PM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,228708,$114.35,https://www.instagram.com/reel/DQrxS3_jntD/
"Nov 5, 2025, 12:03 PM",Shubham,Instagram,BetOnline/Wild Casino Watermark,Approved,12223,$6.11,https://www.instagram.com/reel/DQrx5RXDfa2/?igsh=aTg4ZWVkdnNnOTd6
"Nov 5, 2025, 12:01 PM",Viiralvidz,Instagram,BetOnline/Wild Casino Watermark,Approved,65322,$32.66,https://www.instagram.com/reel/DQrvdjdCiJ6/?igsh=dXpiOGUya21jN29z
"Nov 5, 2025, 11:47 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,169375,$84.69,https://www.instagram.com/reel/DQrva69D_QZ/
"Nov 5, 2025, 11:32 AM",Logan | Gameday Media,Instagram,BetOnline/Wild Casino Watermark,Approved,98087,$49.04,https://www.instagram.com/reel/DQruZZkAT2N/?igsh=cmI0ZmY3cnBpd2tu
"Nov 5, 2025, 11:29 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,224270,$112.14,https://www.instagram.com/reel/DQrt5hzEcuv/
"Nov 5, 2025, 11:22 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,172514,$86.26,https://www.instagram.com/reel/DQrtNfFDkE-/
"Nov 5, 2025, 11:17 AM",Formulagod,Instagram,BetOnline/Wild Casino Watermark,Approved,155487,$77.74,https://www.instagram.com/p/DQrsu5wjI8i/
"Nov 5, 2025, 11:12 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,63084,$31.54,https://www.instagram.com/reel/DQrsDGqCOo0/?igsh=MWpld3FlbmEzZ2EzeQ==
"Nov 5, 2025, 11:06 AM",Tolga Bal,Instagram,BetOnline/Wild Casino Watermark,Approved,49582,$24.79,https://www.instagram.com/reel/DQrpLZzCECe/?igsh=MXFrYXl5MTl3bXZ0NQ==
"Nov 5, 2025, 11:00 AM",Logan | Gameday Media,Instagram,BetOnline/Wild Casino Watermark,Approved,60952,$30.48,https://www.instagram.com/reel/DQrq1q3CaR_/?igsh=MXVnemhsa2N3NXdzZw==
"Nov 5, 2025, 10:57 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,259590,$129.80,https://www.instagram.com/reel/DQrql5XiRfE/?igsh=ZnI1OGdpYm1nd256
"Nov 5, 2025, 10:49 AM",Logan | Gameday Media,Instagram,BetOnline/Wild Casino Watermark,Approved,7365,$3.68,https://www.instagram.com/reel/DQqOv_KDPVL/?igsh=MTJpeHloOG5xbjE5cg==
"Nov 5, 2025, 10:48 AM",Jason,Instagram,BetOnline/Wild Casino Watermark,Approved,444906,$222.45,https://www.instagram.com/reel/DQroVgqDWU5/?igsh=MTYyYTJ5bGRsczltaQ==
"Nov 5, 2025, 10:46 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,31735,$15.87,https://www.instagram.com/reel/DQrpLu2iIti/?igsh=OG05djlxYjNsaG9n
"Nov 5, 2025, 10:46 AM",Meme Daddy,Instagram,BetOnline/Wild Casino Watermark,Approved,76701,$38.35,https://www.instagram.com/reel/DQrpF1-gR1r/?igsh=MWhheDdic2IzcXk2eA==
"Nov 5, 2025, 10:45 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,167473,$83.74,https://www.instagram.com/reel/DQro9wnjN77/?igsh=MWFnNmNpNTRnZDVzZw==
"Nov 5, 2025, 10:35 AM",Shubham,Instagram,BetOnline/Wild Casino Watermark,Approved,7066,$3.53,https://www.instagram.com/reel/DQrn3htjU31/?igsh=MWNlbG00M2FqZTl2OQ==
"Nov 5, 2025, 10:07 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,82897,$41.45,https://www.instagram.com/reel/DQrkx5wClqq/?igsh=MXhubGRnZHE0NnR1
"Nov 5, 2025, 10:00 AM",Truman Leong,Instagram,BetOnline/Wild Casino Watermark,Approved,50800,$25.40,https://www.instagram.com/reel/DQrjt_qkyJQ/?igsh=bnQ3eDlwcHp6M3Fm
"Nov 5, 2025, 09:56 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,55758,$27.88,https://www.instagram.com/reel/DQri4A5DSXr/?igsh=MTlncHp0cXZ0ZzJpZA==
"Nov 5, 2025, 09:55 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,204966,$102.48,https://www.instagram.com/reel/DQrjJj5jFBV/?igsh=MXg5bTNnNmxpaWZ2NQ==
"Nov 5, 2025, 09:55 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,75372,$37.69,https://www.instagram.com/reel/DQreb2NiG0k/?igsh=MXJsODV2NmF1amhlbw==
"Nov 5, 2025, 09:55 AM",Frankie,Instagram,BetOnline/Wild Casino Watermark,Approved,90481,$45.24,https://www.instagram.com/reel/DQrjaJTjb77/?igsh=MXUwaWFyNXowNnFpeg==
"Nov 5, 2025, 09:55 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,33460,$16.73,https://www.instagram.com/reel/DQreQqsiM9z/?igsh=M2xqOGxxdXI2Mzl1
"Nov 5, 2025, 09:55 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,80261,$40.13,https://www.instagram.com/reel/DQreLBEiBv4/?igsh=MXUxamswbDNoMnU4NQ==
"Nov 5, 2025, 09:54 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,27560,$13.78,https://www.instagram.com/reel/DQrbBxFiDum/?igsh=MXVtNWFmMTUwbTh1Ng==
"Nov 5, 2025, 09:28 AM",Tolga Bal,Instagram,BetOnline/Wild Casino Watermark,Approved,173291,$86.65,https://www.instagram.com/reel/DQrgNtPDbeU/?igsh=MW40MHlwbThzYWZlcg==
"Nov 5, 2025, 09:01 AM",Tolga Bal,Instagram,BetOnline/Wild Casino Watermark,Approved,68078,$34.04,https://www.instagram.com/reel/DQrdPfrDWcK/?igsh=MW85MmdjbDU1MXJnYg==
"Nov 5, 2025, 08:56 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,93024,$46.51,https://www.instagram.com/reel/DQrcnGpjOcT/?igsh=MTgxdXYwcDB5NjQ2MQ==
"Nov 5, 2025, 08:55 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,218851,$109.43,https://www.instagram.com/reel/DQrcLw6iIUu/?igsh=b3lsYWE0bjh0enZn
"Nov 5, 2025, 08:53 AM",KGC Team,Instagram,BetOnline/Wild Casino Watermark,Approved,627027,$300.00,https://www.instagram.com/reel/DQrb-CxDrDK/?igsh=MWNuajAzenFzZWloYQ==
"Nov 5, 2025, 08:51 AM",Frankie,Instagram,BetOnline/Wild Casino Watermark,Approved,381754,$190.88,https://www.instagram.com/reel/DQrcD7LDUrV/?igsh=MXQ0OTlmNnc2ancycA==
"Nov 5, 2025, 08:46 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,212483,$106.24,https://www.instagram.com/reel/DQrbJy_kQ9b/?igsh=c2V2eDh6NHg3aXlw
"Nov 5, 2025, 08:42 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,280848,$140.42,https://www.instagram.com/reel/DQratTojh5Q/?igsh=MXRicWJ1dTlla2h6cQ==
"Nov 5, 2025, 08:39 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,890287,$300.00,https://www.instagram.com/reel/DQrapSQjf_H/?igsh=YzlvZ2gyYjluZDdw
"Nov 5, 2025, 08:36 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,101283,$50.64,https://www.instagram.com/reel/DQraGSIDjAd/
"Nov 5, 2025, 08:32 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,134712,$67.36,https://www.instagram.com/reel/DQraBpMjFbW/?igsh=M2JldmN0dDcxdWE=
"Nov 5, 2025, 08:30 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,247550,$123.78,https://www.instagram.com/reel/DQrZjvaAq9d/?igsh=N2M2YXlpbGJlYm0=
"Nov 5, 2025, 08:28 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,129722,$64.86,https://www.instagram.com/reel/DQrZcNwkf76/
"Nov 5, 2025, 08:24 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,116185,$58.09,https://www.instagram.com/reel/DQrYxOBDnN3/
"Nov 5, 2025, 08:24 AM",KGC Team,Instagram,BetOnline/Wild Casino Watermark,Approved,304923,$152.46,https://www.instagram.com/reel/DQrY0g4Du89/?igsh=anVvZmNzeGoxbGd2
"Nov 5, 2025, 08:11 AM",Frankie,Instagram,BetOnline/Wild Casino Watermark,Approved,116081,$58.04,https://www.instagram.com/reel/DQrXfz9jeq5/?igsh=bzMxNW0zZzZneXZz
"Nov 5, 2025, 08:05 AM",Viiralvidz,Instagram,BetOnline/Wild Casino Watermark,Approved,179261,$89.63,https://www.instagram.com/reel/DQrUNMaiuag/?igsh=MWMwdW95ZXJxcnEyYw==
"Nov 5, 2025, 07:49 AM",Tolga Bal,Instagram,BetOnline/Wild Casino Watermark,Approved,542580,$271.29,https://www.instagram.com/reel/DQrVBHWDQm4/?igsh=Y2ZoeDd4YXNrdGhq
"Nov 5, 2025, 07:37 AM",Truman Leong,Instagram,BetOnline/Wild Casino Watermark,Approved,78882,$39.44,https://www.instagram.com/reel/DQrTPOeE43p/?igsh=eTVueWJtd3l0bXAx
"Nov 5, 2025, 07:26 AM",KGC Team,Instagram,BetOnline/Wild Casino Watermark,Approved,293656,$146.83,https://www.instagram.com/reel/DQrSZtIDmfR/?igsh=MTk0OGozNWc1ZW1ibg==
"Nov 5, 2025, 07:16 AM",.,Instagram,BetOnline/Wild Casino Watermark,Approved,367560,$183.78,https://www.instagram.com/reel/DQrRHqZCazL/?igsh=YTQ1MW02OGE1aWZ1
"Nov 5, 2025, 06:58 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,48862,$24.43,https://www.instagram.com/reel/DQrOLF2DZpF/?igsh=MWo4NjBib2gwb2hldg==
"Nov 5, 2025, 06:37 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,97554,$48.78,https://www.instagram.com/reel/DQrMopgChhH/?igsh=MW8xa3d4anVuMWdxaw==
"Nov 5, 2025, 06:36 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,15902,$7.95,https://www.instagram.com/reel/DQrKpJ6CLPj/?igsh=MWg2OGJ3anlseXM2eQ==
"Nov 5, 2025, 06:36 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,57316,$28.66,https://www.instagram.com/reel/DQrKkehCAda/?igsh=emI2dHoydGQxNW13
"Nov 5, 2025, 06:36 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,56361,$28.18,https://www.instagram.com/reel/DQrKUKjCJ-8/?igsh=MXN4NHJyZHl4dzM1eA==
"Nov 5, 2025, 06:31 AM",Frankie,Instagram,BetOnline/Wild Casino Watermark,Approved,549800,$274.90,https://www.instagram.com/reel/DQrMGFQjYNN/?igsh=MWdzeGc5bWk5YjV3Yw==
"Nov 5, 2025, 06:25 AM",Nathan,Tiktok,BetOnline/Wild Casino Watermark,Approved,161607,$80.80,https://vt.tiktok.com/ZSyfcwBxt/
"Nov 5, 2025, 06:15 AM",Shubham,Instagram,BetOnline/Wild Casino Watermark,Approved,9367,$4.68,https://www.instagram.com/reel/DQrIb9IDYF1/?igsh=b3hkenp4bThoZnps
"Nov 5, 2025, 05:55 AM",Nathan,Instagram,BetOnline/Wild Casino Watermark,Approved,373979,$186.99,https://www.instagram.com/reel/DQqeZl2jebM/?igsh=ZzZrZXM4cXlldHpj
"Nov 5, 2025, 05:54 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,74443,$37.22,https://www.instagram.com/reel/DQrF6S1jH7_/?igsh=MWtmcjJ0a2tobnVjbQ==
"Nov 5, 2025, 05:54 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,424584,$212.29,https://www.instagram.com/reel/DQrHX05kVoo/
"Nov 5, 2025, 05:54 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,9005,$4.50,https://www.instagram.com/reel/DQrFx9KCIn8/?igsh=MTBuZjg3OGcxZWwyYQ==
"Nov 5, 2025, 05:50 AM",SC Enterprises,Instagram,BetOnline/Wild Casino Watermark,Approved,131158,$65.58,https://www.instagram.com/reel/DQrHN2Jk3ci/?igsh=anc1ZTZmbGNyeW11
"Nov 5, 2025, 05:43 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,456757,$228.38,https://www.instagram.com/reel/DQrGncgALRI/
"Nov 5, 2025, 05:38 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,223267,$111.63,https://www.instagram.com/p/DQrFuSNDnMX/
"Nov 5, 2025, 05:31 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,364604,$182.30,https://www.instagram.com/p/DQrFGlhEdpG/
"Nov 5, 2025, 05:27 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,346943,$173.47,https://www.instagram.com/p/DQrEmREjo-R/
"Nov 5, 2025, 05:25 AM",KGC Team,Instagram,BetOnline/Wild Casino Watermark,Approved,1177945,$300.00,https://www.instagram.com/reel/DQrEeDWDqw9/?igsh=MWZvcWIxMzJrcXR5cg==
"Nov 5, 2025, 05:19 AM",Brad,Instagram,BetOnline/Wild Casino Watermark,Approved,186562,$93.28,https://www.instagram.com/p/DQrAaCCkdyx/
"Nov 5, 2025, 05:17 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,422151,$211.08,https://www.instagram.com/reel/DQrDpEXisTN/?igsh=MXY1cXhqOWI1bWl0Yg==
"Nov 5, 2025, 05:02 AM",Steve,Instagram,BetOnline/Wild Casino Watermark,Approved,145886,$72.94,https://www.instagram.com/reel/DQrBrmxCE07/?igsh=aW1zN3IyajFrYXUw
